journey,journey_count,distance_in_meters,av_duration_s,clean_text,cluster
"Museum of London, Barbican to Moor Street, Soho",321,2374.476248310002,1202.0000000000002,museum of london barbican to moor street soho,2
"Fournier Street, Whitechapel to Mile End Stadium, Mile End",321,2736.4866920831823,1829.7258566978187,fournier street whitechapel to mile end stadium mile end,0
"Triangle Car Park, Hyde Park to Howick Place, Westminster",321,2435.3597322743785,1851.3769470404984,triangle car park hyde park to howick place westminster,0
"Harper Road, The Borough to Curlew Street, Shad Thames",321,1577.0448634679633,1073.2616822429911,harper road the borough to curlew street shad thames,2
"Addison Road, Holland Park to Campden Hill Road, Notting Hill",321,867.7266392706215,900.9190031152648,addison road holland park to campden hill road notting hill,0
"West Kensington Station, West Kensington to Parson's Green , Parson's Green",321,2053.5645382362136,983.7383177570093,west kensington station west kensington to parsons green  parsons green,1
"Fisherman's Walk West, Canary Wharf to Naval Row, Blackwall",321,1146.8178072936075,1881.3956386292832,fishermans walk west canary wharf to naval row blackwall,0
"Berry Street, Clerkenwell to Chapel Place, Marylebone",321,3372.5295542297404,1218.6292834890971,berry street clerkenwell to chapel place marylebone,2
"Southampton Place, Holborn to Eastbourne Mews, Paddington",321,4002.10300053775,1594.3520249221176,southampton place holborn to eastbourne mews paddington,2
"Westferry Circus, Canary Wharf to Empire Square, The Borough",321,4323.337698739336,1458.0716510903428,westferry circus canary wharf to empire square the borough,2
"The Vale, Chelsea to Simpson Street, Clapham Junction",321,1614.5645118753505,777.5856697819316,the vale chelsea to simpson street clapham junction,0
"West Kensington Station, West Kensington to Aintree Street, Fulham",321,1128.7383589731417,588.2242990654206,west kensington station west kensington to aintree street fulham,1
"Hortensia Road, West Brompton to St. Peter's Terrace, Fulham",321,1637.8471856070953,672.5794392523366,hortensia road west brompton to st peters terrace fulham,0
"Timber Lodge, Queen Elizabeth Olympic Park to Goldsmith's Row, Haggerston",321,3920.4031036001206,1978.7383177570096,timber lodge queen elizabeth olympic park to goldsmiths row haggerston,0
"Godliman Street, St. Paul's to Albert Gardens, Stepney",321,3555.085215581368,1141.3457943925237,godliman street st pauls to albert gardens stepney,2
"Queen Street 1, Bank to New Road 1 , Whitechapel",321,2217.740571496996,1225.140186915888,queen street  bank to new road   whitechapel,2
"South Wharf Road, Paddington to Whiteley's, Bayswater",321,1119.6814285684914,622.5233644859812,south wharf road paddington to whiteleys bayswater,0
"Victoria Park Road, Hackney Central to Tysoe Street, Clerkenwell",321,3969.366554566501,1346.7414330218066,victoria park road hackney central to tysoe street clerkenwell,0
"Great Tower Street, Monument to Caldwell Street, Stockwell",321,4307.790840255208,1345.4641744548287,great tower street monument to caldwell street stockwell,2
"Barons Court Station, West Kensington to Erin Close, Walham Green",321,1793.7811977183978,1348.3582554517136,barons court station west kensington to erin close walham green,1
"Walworth Square, Walworth to Great Suffolk Street, The Borough",321,1186.127749401716,784.2990654205609,walworth square walworth to great suffolk street the borough,2
"Albert Gate, Hyde Park to Clifford Street, Mayfair",321,1406.3729079823063,1413.8317757009347,albert gate hyde park to clifford street mayfair,0
"Cartwright Gardens , Bloomsbury to Crosswall, Tower",321,3758.0657134849553,1412.177570093458,cartwright gardens  bloomsbury to crosswall tower,2
"Albert Embankment, Vauxhall to Belvedere Road 1, South Bank",321,1833.7684826943212,1116.3676012461067,albert embankment vauxhall to belvedere road  south bank,0
"West Kensington Station, West Kensington to Queen's Gate (Central), South Kensington",321,1920.9775404668785,793.0155763239877,west kensington station west kensington to queens gate central south kensington,1
"Doddington Grove, Kennington to Stewart's Road, Wandsworth Road",321,2825.0353585838893,985.0467289719624,doddington grove kennington to stewarts road wandsworth road,0
"Bankside Mix, Bankside to One Tower Bridge, Bermondsey",321,1704.6137243786022,1350.0311526479752,bankside mix bankside to one tower bridge bermondsey,2
"Cardinal Place, Victoria to Earnshaw Street , Covent Garden",321,2247.2040392167532,863.1775700934578,cardinal place victoria to earnshaw street  covent garden,2
"New Kent Road, The Borough to Finsbury Circus, Liverpool Street",321,2554.067875324912,871.6978193146417,new kent road the borough to finsbury circus liverpool street,2
"Smith Square, Westminster to Buckingham Gate, Westminster",321,761.9902907008628,1028.9781931464177,smith square westminster to buckingham gate westminster,2
"Clifton Road, Maida Vale to Serpentine Car Park, Hyde Park",321,2330.575836372704,1619.7975077881613,clifton road maida vale to serpentine car park hyde park,0
"Waterloo Place, St. James's to Broadwick Street, Soho",321,827.1403309706561,1255.4174454828656,waterloo place st jamess to broadwick street soho,2
"Crinan Street, King's Cross to Risinghill Street, Angel",321,732.2059184613802,487.01557632398743,crinan street kings cross to risinghill street angel,2
"Cleveland Gardens, Bayswater to Bevington Road West, North Kensington",321,1888.3986045083352,900.8878504672898,cleveland gardens bayswater to bevington road west north kensington,1
"Westfield Southern Terrace ,Shepherd's Bush to Shepherd's Bush Road North, Shepherd's Bush",321,586.2155377844144,916.7570093457942,westfield southern terrace shepherds bush to shepherds bush road north shepherds bush,0
"Southwark Station 1, Southwark to Lollard Street, Vauxhall",321,1408.6193174266407,530.7601246105918,southwark station  southwark to lollard street vauxhall,2
"Columbia Road, Shoreditch to New Inn Yard, Shoreditch",321,487.259298337988,563.4579439252337,columbia road shoreditch to new inn yard shoreditch,0
"Pall Mall East, West End to Park Lane, Mayfair",321,1416.5387646630777,1456.6635514018692,pall mall east west end to park lane mayfair,0
"Chesilton Road, Fulham to Old Brompton Road, South Kensington",321,2407.5877339689127,1262.0903426791278,chesilton road fulham to old brompton road south kensington,1
"Pont Street, Knightsbridge to Bourne Street, Belgravia",321,859.6051828853479,471.7757009345797,pont street knightsbridge to bourne street belgravia,2
"George Street, Marylebone to North Audley Street, Mayfair",321,533.7101016856498,598.0404984423676,george street marylebone to north audley street mayfair,2
"Irene Road, Parsons Green to Penywern Road, Earl's Court",321,2008.5222457395091,756.0342679127726,irene road parsons green to penywern road earls court,0
"Durant Street, Bethnal Green to Theobald's Road , Holborn",321,3650.3278278644193,1112.336448598131,durant street bethnal green to theobalds road  holborn,0
"St. James's Square, St. James's to Drummond Street , Euston",321,2215.1265536236733,922.8629283489095,st jamess square st jamess to drummond street  euston,2
"New Fetter Lane, Holborn to Golden Square, Soho",321,2102.632281354863,1022.0560747663556,new fetter lane holborn to golden square soho,2
"Winsland Street, Paddington to Great Percy Street, Clerkenwell",321,4026.2355974032657,1327.663551401869,winsland street paddington to great percy street clerkenwell,2
"East Road, Hoxton to Clerkenwell Green, Clerkenwell",321,1336.5616876137526,553.6791277258569,east road hoxton to clerkenwell green clerkenwell,0
"Olympia Way, Olympia to Princedale Road , Holland Park",321,9547.565396109292,777.6884735202487,olympia way olympia to princedale road  holland park,0
"Bow Church Station, Bow to Fournier Street, Whitechapel",321,3977.9385333794144,1476.1900311526488,bow church station bow to fournier street whitechapel,2
"Harrowby Street, Marylebone to Golden Square, Soho",321,1975.802950452068,1029.2398753894086,harrowby street marylebone to golden square soho,2
"Watney Market, Stepney to Leonard Circus , Shoreditch",321,2307.061348114429,822.766355140187,watney market stepney to leonard circus  shoreditch,2
"Stepney Green Station, Stepney to Monument Street, Monument",321,2979.7393313609514,1258.0436137071652,stepney green station stepney to monument street monument,2
"St. George's Square, Pimlico to Silverthorne Road, Battersea",321,1912.4332907663113,882.006230529595,st georges square pimlico to silverthorne road battersea,0
"Wellington Street , Strand to Guilford Street , Bloomsbury",321,1289.3608282010107,789.4548286604362,wellington street  strand to guilford street  bloomsbury,2
"Halford Road, West Kensington to Victoria & Albert Museum, South Kensington",321,2162.7797773167104,860.3271028037384,halford road west kensington to victoria  albert museum south kensington,1
"Eccleston Place, Victoria to Smugglers Way, Wandsworth",321,4762.7463585274445,1403.3582554517131,eccleston place victoria to smugglers way wandsworth,0
"Cadogan Gardens, Chelsea to Gloucester Road (Central), South Kensington",321,1677.934506307406,907.5794392523364,cadogan gardens chelsea to gloucester road central south kensington,1
"Flamborough Street, Limehouse to Durant Street, Bethnal Green",321,2543.356508626437,2483.0654205607466,flamborough street limehouse to durant street bethnal green,2
"Smith Square, Westminster to Waterloo Station 2, Waterloo",321,1331.6252560205498,583.0747663551401,smith square westminster to waterloo station  waterloo,2
"Falkirk Street, Hoxton to Good's Way, King's Cross",321,3247.912911094014,1333.647975077882,falkirk street hoxton to goods way kings cross,2
"Leonard Circus , Shoreditch to Bayley Street , Bloomsbury",321,3363.6096090299343,1228.3987538940814,leonard circus  shoreditch to bayley street  bloomsbury,2
"Waterloo Station 1, Waterloo to Charlotte Street, Fitzrovia",321,2295.879940908805,1230.3862928348913,waterloo station  waterloo to charlotte street fitzrovia,2
"Stanley Grove, Battersea to William IV Street, Strand",321,4731.546226510393,1500.0186915887855,stanley grove battersea to william iv street strand,2
"Ethelburga Estate, Battersea Park to Sandilands Road, Walham Green",321,1915.3668625981752,1202.6168224299065,ethelburga estate battersea park to sandilands road walham green,0
"Tachbrook Street, Victoria to Limerston Street, West Chelsea",321,3052.5682887749213,1103.523364485982,tachbrook street victoria to limerston street west chelsea,2
"St. Chad's Street, King's Cross to Kingsway Southbound, Strand",321,1813.18991783438,830.5638629283491,st chads street kings cross to kingsway southbound strand,2
"Wells Street, Fitzrovia to Clifton Road, Maida Vale",321,3014.9861046706724,1717.5202492211836,wells street fitzrovia to clifton road maida vale,2
"Mile End Stadium, Mile End to Old Montague Street, Whitechapel",321,2286.6777588496934,873.22429906542,mile end stadium mile end to old montague street whitechapel,0
"Cranmer Road, Stockwell to Clarence Walk, Stockwell",321,1458.8198442453486,577.3831775700935,cranmer road stockwell to clarence walk stockwell,0
"Howland Street, Fitzrovia to Graham Street, Angel",321,2995.9243014017234,1092.3115264797505,howland street fitzrovia to graham street angel,2
"Claremont Square, Angel to Old Street Station, St. Luke's",321,1560.945220748377,657.2149532710279,claremont square angel to old street station st lukes,2
"Shoreditch High Street, Shoreditch to Empire Square, The Borough",321,2952.9092554830686,1472.1838006230523,shoreditch high street shoreditch to empire square the borough,2
"Usk Road, Clapham Junction to Riverlight South, Nine Elms",321,3631.6944256529778,1208.2834890965732,usk road clapham junction to riverlight south nine elms,0
"Clinton Road, Mile End to Islington Green, Angel",321,4760.4689592149425,2926.760124610591,clinton road mile end to islington green angel,0
"Claremont Square, Angel to Goswell Road (City Uni), Finsbury",321,723.0155745129836,456.89719626168227,claremont square angel to goswell road city uni finsbury,0
"Cleaver Street, Kennington to Vauxhall Cross, Vauxhall",321,1022.8772098182752,735.2741433021808,cleaver street kennington to vauxhall cross vauxhall,0
"Marloes Road, Kensington to Bridge Avenue, Hammersmith",321,2588.1846450988596,911.5607476635516,marloes road kensington to bridge avenue hammersmith,1
"Eastbourne Mews, Paddington to Whitehall Place, Strand",321,4024.9417387969393,1934.7538940809973,eastbourne mews paddington to whitehall place strand,2
"Pembridge Villas, Notting Hill to Princes Square, Bayswater",320,504.0051880640579,502.18125000000026,pembridge villas notting hill to princes square bayswater,0
"Bethnal Green Garden, Bethnal Green to Commercial Street, Shoreditch",320,1485.4120663833148,975.625,bethnal green garden bethnal green to commercial street shoreditch,0
