cancelled,contract length,days active,invites sent,money spent,occupation,used coupon code,user ID,Cluster,NLP_Cluster
no,monthly,41,14,137,engineering manager,no,9486,1,2
no,monthly,82,19,24,developer,yes,9487,0,1
no,monthly,7,11,947,developer,yes,9488,1,1
yes,monthly,73,5,720,marketer,no,9489,1,1
no,monthly,4,11,1035,developer,yes,9490,1,1
yes,annual,3,7,891,product manager,no,9491,1,0
no,monthly,27,11,449,product manager,yes,9492,1,0
yes,monthly,88,0,609,designer,yes,9493,1,1
yes,monthly,79,3,774,engineering manager,yes,9494,1,2
yes,monthly,72,2,293,developer,no,9495,1,1
no,monthly,70,5,890,developer,no,9496,1,1
no,monthly,49,16,458,developer,yes,9497,0,1
no,monthly,129,14,854,product manager,yes,9498,0,0
no,annual,2,9,29,engineering manager,no,9499,1,2
yes,annual,67,9,918,developer,yes,9500,1,1
yes,annual,1,7,407,sales,yes,9501,1,1
no,monthly,46,18,759,product manager,no,9502,0,0
no,monthly,6,18,50,product manager,no,9503,0,0
no,monthly,117,13,414,developer,yes,9504,0,1
no,monthly,132,3,489,engineering manager,yes,9505,1,2
no,monthly,148,5,431,developer,no,9506,1,1
yes,annual,90,12,1174,engineering manager,no,9507,1,2
no,monthly,64,11,909,product manager,yes,9508,1,0
no,annual,130,11,858,engineering manager,no,9509,1,2
no,annual,113,16,301,developer,no,9510,0,1
no,monthly,90,12,356,developer,no,9511,1,1
no,monthly,133,6,534,product manager,yes,9512,1,0
no,monthly,147,10,360,developer,yes,9513,1,1
no,monthly,33,8,187,developer,no,9514,1,1
no,monthly,52,15,351,engineering manager,no,9515,0,2
no,monthly,114,17,537,engineering manager,yes,9516,0,2
yes,monthly,16,5,1055,designer,no,9517,1,1
no,monthly,128,6,558,developer,yes,9518,1,1
no,annual,113,11,471,engineering manager,no,9519,1,2
no,monthly,113,11,871,engineering manager,no,9520,1,2
no,monthly,124,19,536,engineering manager,no,9521,0,2
yes,monthly,76,2,511,developer,no,9522,1,1
no,annual,23,1,364,product manager,no,9523,1,0
no,annual,27,6,837,product manager,no,9524,1,0
no,monthly,139,19,1138,product manager,yes,9525,0,0
yes,monthly,74,2,825,engineering manager,yes,9526,1,2
no,annual,21,0,946,product manager,no,9527,1,0
no,monthly,45,17,644,product manager,no,9528,0,0
no,annual,33,16,281,product manager,yes,9529,0,0
no,annual,143,20,12,engineering manager,no,9530,0,2
no,monthly,47,5,930,product manager,no,9531,1,0
yes,monthly,49,12,702,designer,no,9532,1,1
no,monthly,16,14,617,engineering manager,no,9533,1,2
yes,monthly,79,10,285,sales,no,9534,1,1
yes,annual,50,2,267,engineering manager,no,9535,1,2
no,monthly,115,11,907,engineering manager,yes,9536,1,2
yes,annual,13,6,1089,product manager,yes,9537,1,0
no,monthly,123,10,1006,product manager,yes,9538,1,0
yes,monthly,6,0,105,sales,yes,9539,1,1
yes,monthly,53,4,878,engineering manager,yes,9540,1,2
no,monthly,92,16,1086,product manager,no,9541,0,0
no,annual,69,5,996,engineering manager,no,9542,1,2
no,monthly,93,14,222,engineering manager,no,9543,0,2
no,monthly,10,20,364,engineering manager,no,9544,0,2
no,monthly,94,11,765,product manager,yes,9545,1,0
no,monthly,117,5,69,engineering manager,no,9546,1,2
yes,monthly,99,8,490,developer,no,9547,1,1
yes,annual,83,2,716,designer,no,9548,1,1
yes,annual,77,4,1086,engineering manager,yes,9549,1,2
no,monthly,77,15,810,engineering manager,yes,9550,0,2
yes,monthly,30,4,1135,engineering manager,no,9551,1,2
yes,monthly,12,10,18,designer,yes,9552,1,1
no,monthly,90,3,320,developer,yes,9553,1,1
no,monthly,37,3,309,engineering manager,yes,9554,1,2
no,monthly,24,9,810,developer,no,9555,1,1
yes,monthly,24,5,119,designer,no,9556,1,1
no,annual,103,8,594,engineering manager,yes,9557,1,2
no,monthly,103,0,4,engineering manager,no,9558,1,2
no,monthly,24,5,931,product manager,yes,9559,1,0
no,annual,37,5,414,product manager,no,9560,1,0
no,monthly,13,10,449,product manager,no,9561,1,0
no,monthly,101,1,242,product manager,no,9562,1,0
yes,monthly,78,10,1145,engineering manager,yes,9563,1,2
yes,monthly,78,12,28,engineering manager,no,9564,1,2
no,annual,45,14,505,product manager,no,9565,1,0
yes,monthly,71,10,1063,designer,no,9566,1,1
no,monthly,56,2,207,engineering manager,no,9567,1,2
no,monthly,58,6,281,engineering manager,no,9568,1,2
no,monthly,20,20,812,product manager,no,9569,0,0
no,annual,68,8,709,product manager,yes,9570,1,0
no,monthly,99,7,820,product manager,no,9571,1,0
no,monthly,19,15,1160,developer,no,9572,1,1
no,monthly,119,3,594,engineering manager,no,9573,1,2
no,annual,68,16,1183,engineering manager,no,9574,0,2
no,monthly,47,2,1107,engineering manager,yes,9575,1,2
no,monthly,145,12,220,engineering manager,no,9576,0,2
no,monthly,84,5,860,developer,yes,9577,1,1
no,monthly,97,4,704,engineering manager,yes,9578,1,2
no,annual,35,5,1048,engineering manager,yes,9579,1,2
no,monthly,97,4,728,engineering manager,yes,9580,1,2
yes,annual,76,11,550,developer,no,9581,1,1
yes,monthly,72,1,46,engineering manager,no,9582,1,2
no,annual,53,10,329,engineering manager,no,9583,1,2
no,monthly,58,1,1084,product manager,no,9584,1,0
yes,monthly,50,1,887,developer,no,9585,1,1
no,monthly,24,15,660,engineering manager,no,9586,1,2
no,monthly,123,15,1154,product manager,no,9587,0,0
no,monthly,13,11,490,engineering manager,no,9588,1,2
no,annual,132,12,626,engineering manager,no,9589,0,2
no,monthly,75,4,922,developer,no,9590,1,1
yes,monthly,81,11,501,engineering manager,no,9591,1,2
no,monthly,38,11,924,developer,no,9592,1,1
no,monthly,8,8,582,engineering manager,no,9593,1,2
no,annual,5,10,622,product manager,no,9594,1,0
no,monthly,35,15,72,engineering manager,yes,9595,1,2
yes,monthly,75,10,237,product manager,yes,9596,1,0
no,annual,77,13,657,engineering manager,yes,9597,1,2
no,monthly,40,15,969,product manager,yes,9598,1,0
no,monthly,11,12,1197,engineering manager,yes,9599,1,2
no,annual,143,5,100,developer,yes,9600,1,1
yes,monthly,73,6,116,sales,no,9601,1,1
no,monthly,130,20,1125,engineering manager,yes,9602,0,2
yes,monthly,49,7,1120,product manager,no,9603,1,0
no,monthly,88,2,720,product manager,yes,9604,1,0
no,annual,68,19,223,product manager,no,9605,0,0
no,monthly,82,11,52,developer,no,9606,1,1
no,monthly,118,16,718,product manager,yes,9607,0,0
no,annual,136,2,756,engineering manager,no,9608,1,2
yes,annual,85,3,785,engineering manager,no,9609,1,2
yes,monthly,43,4,555,developer,yes,9610,1,1
no,annual,41,8,23,product manager,yes,9611,1,0
no,monthly,114,17,858,developer,no,9612,0,1
no,monthly,144,18,478,developer,yes,9613,0,1
yes,monthly,58,5,960,engineering manager,yes,9614,1,2
no,monthly,64,17,453,engineering manager,yes,9615,0,2
no,monthly,137,5,264,developer,no,9616,1,1
no,monthly,139,14,623,developer,no,9617,0,1
no,monthly,97,10,274,product manager,no,9618,1,0
no,monthly,59,18,1120,product manager,no,9619,0,0
no,monthly,3,11,106,product manager,no,9620,1,0
no,monthly,20,19,835,developer,no,9621,0,1
no,monthly,51,1,765,product manager,yes,9622,1,0
yes,monthly,11,5,1168,developer,no,9623,1,1
yes,monthly,97,7,574,developer,no,9624,1,1
yes,monthly,59,1,422,sales,no,9625,1,1
yes,monthly,16,0,49,developer,yes,9626,1,1
yes,monthly,36,8,988,product manager,no,9627,1,0
yes,monthly,0,9,541,designer,yes,9628,1,1
no,monthly,50,6,568,engineering manager,no,9629,1,2
no,monthly,110,12,489,engineering manager,no,9630,1,2
no,monthly,135,14,871,developer,no,9631,0,1
no,monthly,13,1,81,product manager,yes,9632,1,0
no,monthly,1,19,840,product manager,no,9633,0,0
no,annual,69,0,277,developer,yes,9634,1,1
no,monthly,124,18,872,product manager,yes,9635,0,0
no,annual,63,11,218,engineering manager,no,9636,1,2
yes,annual,88,0,9,developer,yes,9637,1,1
no,monthly,40,1,1130,developer,no,9638,1,1
no,monthly,43,3,89,engineering manager,no,9639,1,2
no,monthly,40,20,95,engineering manager,no,9640,0,2
no,annual,11,11,433,developer,yes,9641,1,1
no,monthly,136,1,498,developer,no,9642,1,1
yes,monthly,44,5,369,product manager,no,9643,1,0
no,monthly,97,12,457,engineering manager,no,9644,1,2
no,monthly,20,4,925,developer,no,9645,1,1
no,annual,78,19,868,developer,no,9646,0,1
no,monthly,5,8,354,engineering manager,no,9647,1,2
yes,annual,92,12,291,marketer,no,9648,1,1
no,annual,58,2,353,developer,yes,9649,1,1
yes,monthly,17,11,822,marketer,yes,9650,1,1
no,monthly,11,4,457,developer,no,9651,1,1
yes,annual,3,2,831,designer,yes,9652,1,1
no,annual,74,6,324,developer,yes,9653,1,1
yes,annual,84,4,628,sales,no,9654,1,1
no,annual,129,15,12,product manager,yes,9655,0,0
no,annual,27,4,1008,developer,no,9656,1,1
no,monthly,28,16,609,engineering manager,no,9657,0,2
no,monthly,27,19,1094,product manager,no,9658,0,0
no,monthly,66,5,1077,engineering manager,yes,9659,1,2
yes,monthly,64,10,497,engineering manager,yes,9660,1,2
yes,monthly,11,4,824,sales,no,9661,1,1
yes,monthly,1,9,584,developer,yes,9662,1,1
yes,monthly,5,10,978,developer,yes,9663,1,1
no,annual,91,18,524,engineering manager,yes,9664,0,2
no,annual,98,1,693,developer,no,9665,1,1
yes,monthly,40,5,1071,engineering manager,no,9666,1,2
yes,monthly,55,10,328,sales,yes,9667,1,1
yes,monthly,66,12,1062,engineering manager,no,9668,1,2
no,annual,36,0,1166,developer,no,9669,1,1
yes,monthly,43,10,184,product manager,yes,9670,1,0
no,monthly,24,5,287,engineering manager,no,9671,1,2
yes,annual,48,12,281,designer,no,9672,1,1
no,monthly,118,4,656,engineering manager,no,9673,1,2
no,monthly,39,11,303,product manager,yes,9674,1,0
yes,annual,42,9,573,designer,yes,9675,1,1
no,annual,90,1,588,developer,yes,9676,1,1
yes,monthly,40,5,1004,product manager,yes,9677,1,0
no,monthly,125,15,882,developer,no,9678,0,1
no,monthly,86,14,425,engineering manager,no,9679,0,2
yes,annual,17,9,859,marketer,no,9680,1,1
no,annual,44,11,767,product manager,no,9681,1,0
yes,annual,76,6,636,designer,yes,9682,1,1
no,monthly,40,7,1005,product manager,no,9683,1,0
yes,monthly,55,0,695,marketer,no,9684,1,1
yes,annual,10,5,98,product manager,yes,9685,1,0
no,monthly,32,17,52,engineering manager,yes,9686,0,2
no,monthly,145,5,1116,engineering manager,no,9687,1,2
no,monthly,119,2,647,engineering manager,no,9688,1,2
yes,annual,28,12,667,sales,yes,9689,1,1
no,annual,117,18,78,developer,no,9690,0,1
yes,annual,70,5,798,engineering manager,yes,9691,1,2
no,monthly,96,18,318,developer,yes,9692,0,1
no,monthly,69,1,574,developer,yes,9693,1,1
no,monthly,69,9,853,engineering manager,no,9694,1,2
no,annual,65,2,1106,product manager,no,9695,1,0
no,annual,63,10,269,product manager,no,9696,1,0
no,monthly,32,17,185,developer,yes,9697,0,1
no,monthly,8,11,736,developer,yes,9698,1,1
yes,monthly,93,9,776,engineering manager,yes,9699,1,2
no,monthly,88,6,10,engineering manager,yes,9700,1,2
yes,annual,19,0,547,product manager,no,9701,1,0
no,monthly,93,17,975,product manager,no,9702,0,0
yes,monthly,0,4,185,developer,no,9703,1,1
yes,monthly,32,5,753,product manager,no,9704,1,0
no,monthly,140,7,597,engineering manager,yes,9705,1,2
no,monthly,148,7,1073,engineering manager,no,9706,1,2
no,monthly,14,9,512,product manager,no,9707,1,0
no,monthly,94,12,150,product manager,yes,9708,1,0
yes,monthly,48,9,160,engineering manager,yes,9709,1,2
no,annual,103,1,79,product manager,yes,9710,1,0
no,monthly,128,8,913,developer,no,9711,1,1
yes,monthly,2,5,676,product manager,yes,9712,1,0
no,monthly,109,11,481,engineering manager,yes,9713,1,2
yes,annual,44,4,728,designer,no,9714,1,1
yes,annual,82,5,692,engineering manager,no,9715,1,2
no,monthly,96,20,490,engineering manager,no,9716,0,2
no,monthly,41,1,404,product manager,yes,9717,1,0
yes,monthly,87,10,436,designer,no,9718,1,1
no,annual,5,9,377,engineering manager,yes,9719,1,2
yes,monthly,80,2,899,marketer,no,9720,1,1
yes,monthly,78,7,520,developer,no,9721,1,1
yes,monthly,70,7,1028,designer,no,9722,1,1
yes,annual,3,7,912,designer,no,9723,1,1
no,monthly,104,15,783,product manager,no,9724,0,0
no,annual,130,11,205,product manager,no,9725,1,0
no,monthly,137,7,286,developer,yes,9726,1,1
yes,monthly,37,6,1037,developer,yes,9727,1,1
yes,monthly,45,12,394,marketer,yes,9728,1,1
yes,annual,92,12,220,designer,no,9729,1,1
no,annual,0,15,625,product manager,yes,9730,1,0
no,monthly,98,11,449,developer,yes,9731,1,1
yes,monthly,76,10,181,sales,no,9732,1,1
no,monthly,108,5,603,product manager,yes,9733,1,0
no,monthly,79,8,956,engineering manager,no,9734,1,2
no,annual,32,15,394,product manager,yes,9735,1,0
no,monthly,104,18,223,developer,yes,9736,0,1
no,monthly,98,6,966,product manager,no,9737,1,0
yes,monthly,8,6,168,developer,yes,9738,1,1
yes,monthly,91,8,323,engineering manager,no,9739,1,2
no,monthly,41,2,1120,engineering manager,no,9740,1,2
yes,monthly,67,2,415,engineering manager,no,9741,1,2
no,monthly,2,3,27,product manager,no,9742,1,0
no,monthly,35,18,51,engineering manager,yes,9743,0,2
no,monthly,0,14,1062,engineering manager,yes,9744,1,2
yes,annual,51,11,1014,designer,yes,9745,1,1
yes,monthly,39,5,558,sales,yes,9746,1,1
yes,monthly,88,9,98,developer,no,9747,1,1
yes,monthly,86,2,452,sales,no,9748,1,1
no,monthly,47,7,1089,product manager,yes,9749,1,0
yes,annual,68,4,621,designer,yes,9750,1,1
no,monthly,53,2,931,product manager,no,9751,1,0
no,annual,39,4,958,engineering manager,no,9752,1,2
no,monthly,48,0,259,developer,yes,9753,1,1
no,monthly,98,11,136,developer,no,9754,1,1
yes,monthly,43,5,949,marketer,yes,9755,1,1
no,monthly,52,19,82,product manager,yes,9756,0,0
no,annual,115,1,230,product manager,no,9757,1,0
no,monthly,11,2,703,product manager,yes,9758,1,0
yes,monthly,82,8,1186,developer,no,9759,1,1
no,monthly,130,7,103,developer,no,9760,1,1
yes,annual,42,11,177,marketer,no,9761,1,1
yes,monthly,45,8,654,engineering manager,no,9762,1,2
yes,annual,62,9,30,designer,yes,9763,1,1
yes,monthly,70,1,865,product manager,yes,9764,1,0
no,monthly,59,20,707,developer,no,9765,0,1
yes,monthly,35,12,938,sales,no,9766,1,1
no,monthly,69,10,1048,developer,yes,9767,1,1
no,monthly,145,2,111,developer,yes,9768,1,1
no,monthly,85,14,940,engineering manager,yes,9769,0,2
no,annual,98,17,900,product manager,no,9770,0,0
no,monthly,59,6,889,engineering manager,no,9771,1,2
no,monthly,51,14,357,developer,no,9772,1,1
no,monthly,106,1,461,developer,yes,9773,1,1
yes,monthly,33,1,1113,engineering manager,no,9774,1,2
no,monthly,75,9,82,developer,yes,9775,1,1
no,monthly,15,12,943,product manager,no,9776,1,0
yes,monthly,79,1,1177,developer,no,9777,1,1
no,monthly,100,11,533,product manager,yes,9778,1,0
no,monthly,91,14,132,developer,yes,9779,0,1
yes,monthly,58,4,459,engineering manager,no,9780,1,2
no,monthly,21,19,952,product manager,no,9781,0,0
yes,annual,64,8,436,engineering manager,yes,9782,1,2
no,monthly,96,3,315,product manager,no,9783,1,0
no,monthly,119,16,326,product manager,no,9784,0,0
yes,monthly,4,6,461,sales,no,9785,1,1
no,annual,131,18,823,developer,no,9786,0,1
yes,monthly,60,5,946,engineering manager,no,9787,1,2
yes,annual,19,8,94,engineering manager,no,9788,1,2
no,monthly,34,19,674,developer,yes,9789,0,1
no,monthly,16,6,943,engineering manager,no,9790,1,2
yes,monthly,67,9,70,marketer,no,9791,1,1
yes,monthly,14,10,845,designer,no,9792,1,1
yes,monthly,29,0,134,product manager,no,9793,1,0
no,annual,46,11,1116,developer,no,9794,1,1
no,monthly,102,10,108,engineering manager,yes,9795,1,2
no,monthly,90,5,311,engineering manager,yes,9796,1,2
yes,monthly,15,2,455,marketer,no,9797,1,1
yes,monthly,90,4,113,product manager,no,9798,1,0
no,monthly,117,15,284,developer,yes,9799,0,1
no,monthly,149,11,724,product manager,no,9800,0,0
yes,annual,13,12,970,product manager,yes,9801,1,0
yes,monthly,32,12,970,sales,no,9802,1,1
yes,monthly,1,0,222,sales,no,9803,1,1
yes,annual,56,5,790,designer,yes,9804,1,1
no,monthly,143,2,1081,product manager,no,9805,1,0
no,annual,115,3,1018,developer,no,9806,1,1
yes,monthly,98,7,452,sales,yes,9807,1,1
yes,monthly,37,4,705,marketer,yes,9808,1,1
no,annual,56,2,110,developer,yes,9809,1,1
yes,monthly,88,8,1184,designer,no,9810,1,1
yes,monthly,5,3,16,developer,no,9811,1,1
no,annual,48,2,355,product manager,yes,9812,1,0
no,monthly,122,2,560,product manager,no,9813,1,0
no,annual,5,10,679,developer,no,9814,1,1
no,monthly,13,1,635,engineering manager,no,9815,1,2
no,monthly,38,6,1171,engineering manager,yes,9816,1,2
no,annual,78,14,222,engineering manager,no,9817,0,2
yes,monthly,66,5,1141,developer,no,9818,1,1
yes,monthly,52,11,622,engineering manager,no,9819,1,2
yes,monthly,43,9,529,sales,no,9820,1,1
no,monthly,144,16,854,product manager,no,9821,0,0
no,monthly,30,19,750,product manager,no,9822,0,0
no,monthly,96,5,441,engineering manager,yes,9823,1,2
no,monthly,132,9,1000,engineering manager,yes,9824,1,2
no,annual,73,3,1055,engineering manager,yes,9825,1,2
yes,monthly,45,8,1089,product manager,no,9826,1,0
no,monthly,74,18,871,developer,no,9827,0,1
no,monthly,115,12,1169,engineering manager,no,9828,1,2
no,monthly,52,5,349,engineering manager,no,9829,1,2
no,annual,20,7,810,product manager,no,9830,1,0
no,monthly,72,18,46,developer,no,9831,0,1
no,annual,113,20,492,product manager,yes,9832,0,0
no,monthly,146,12,757,engineering manager,yes,9833,0,2
no,monthly,124,14,628,developer,no,9834,0,1
no,annual,12,1,877,developer,no,9835,1,1
no,monthly,79,5,486,product manager,no,9836,1,0
no,monthly,131,11,1106,product manager,yes,9837,1,0
no,monthly,61,8,919,engineering manager,no,9838,1,2
no,monthly,40,10,928,developer,no,9839,1,1
no,monthly,90,0,851,engineering manager,no,9840,1,2
no,annual,127,6,885,engineering manager,no,9841,1,2
no,monthly,69,3,993,developer,yes,9842,1,1
yes,monthly,17,12,56,product manager,no,9843,1,0
no,monthly,68,7,147,product manager,no,9844,1,0
no,monthly,136,16,464,product manager,no,9845,0,0
no,monthly,102,15,917,developer,no,9846,0,1
no,monthly,0,11,295,engineering manager,yes,9847,1,2
no,annual,89,11,198,engineering manager,yes,9848,1,2
no,monthly,30,6,139,engineering manager,yes,9849,1,2
no,monthly,68,11,32,engineering manager,no,9850,1,2
no,annual,142,4,937,developer,yes,9851,1,1
yes,monthly,64,0,964,engineering manager,no,9852,1,2
no,monthly,132,14,456,product manager,yes,9853,0,0
yes,annual,17,6,1127,marketer,yes,9854,1,1
yes,annual,97,3,1172,marketer,no,9855,1,1
no,annual,18,4,729,developer,no,9856,1,1
no,annual,140,12,100,engineering manager,yes,9857,0,2
no,annual,100,4,114,product manager,yes,9858,1,0
no,annual,7,7,924,engineering manager,yes,9859,1,2
yes,monthly,55,0,519,developer,yes,9860,1,1
no,annual,9,9,471,developer,no,9861,1,1
no,annual,2,15,375,engineering manager,no,9862,1,2
yes,monthly,12,5,343,marketer,yes,9863,1,1
no,monthly,5,14,292,engineering manager,no,9864,1,2
yes,monthly,58,7,855,designer,no,9865,1,1
no,annual,68,4,519,developer,no,9866,1,1
no,monthly,120,18,705,engineering manager,no,9867,0,2
no,monthly,27,3,459,engineering manager,no,9868,1,2
no,monthly,116,14,762,engineering manager,no,9869,0,2
no,monthly,93,5,429,developer,no,9870,1,1
no,annual,10,18,298,engineering manager,no,9871,0,2
no,annual,112,3,252,developer,yes,9872,1,1
no,annual,57,5,269,developer,no,9873,1,1
no,annual,91,5,886,engineering manager,yes,9874,1,2
yes,monthly,19,10,765,sales,yes,9875,1,1
yes,monthly,47,6,751,sales,yes,9876,1,1
no,monthly,92,7,323,engineering manager,no,9877,1,2
no,monthly,53,17,92,product manager,no,9878,0,0
no,monthly,13,13,399,product manager,no,9879,1,0
no,monthly,48,3,657,developer,yes,9880,1,1
yes,monthly,76,4,656,product manager,yes,9881,1,0
no,monthly,113,9,634,product manager,no,9882,1,0
yes,monthly,48,0,880,designer,yes,9883,1,1
yes,monthly,47,5,50,marketer,yes,9884,1,1
no,monthly,26,9,360,developer,yes,9885,1,1
no,monthly,37,6,685,product manager,no,9886,1,0
yes,annual,77,10,1190,developer,yes,9887,1,1
no,annual,78,11,531,engineering manager,no,9888,1,2
yes,annual,86,1,1029,engineering manager,yes,9889,1,2
no,monthly,80,14,368,developer,yes,9890,0,1
no,monthly,106,6,113,engineering manager,yes,9891,1,2
yes,annual,54,7,939,engineering manager,no,9892,1,2
yes,annual,41,3,1155,engineering manager,yes,9893,1,2
