Name EN,Name CN,combined_text,cleaned_text,Cluster,Distance_to_Centroid
Vigilante 8 - 2nd Offense (USA),武装战斗车-二次进攻,Vigilante 8 - 2nd Offense (USA) 武装战斗车-二次进攻,vigilante nd offense usa 武装战斗车二次进攻,5,0.9961643750033231
Violence Killer - Turok New Generation (Japan),恐龙猎人2-邪恶之种,Violence Killer - Turok New Generation (Japan) 恐龙猎人2-邪恶之种,violence killer turok new generation japan 恐龙猎人邪恶之种,7,0.9906773385990859
"Virtual Chess 64 (Europe) (En,Fr,De,Es,It,Nl)",虚拟国际象棋64,"Virtual Chess 64 (Europe) (En,Fr,De,Es,It,Nl) 虚拟国际象棋64",virtual chess europe enfrdeesitnl 虚拟国际象棋,1,0.9834929364387685
"Virtual Chess 64 (USA) (En,Fr,Es)",虚拟国际象棋64,"Virtual Chess 64 (USA) (En,Fr,Es) 虚拟国际象棋64",virtual chess usa enfres 虚拟国际象棋,5,0.9903784774211036
"Virtual Chess 64 (USA) (En,Fr,Es) (LodgeNet)",虚拟国际象棋64,"Virtual Chess 64 (USA) (En,Fr,Es) (LodgeNet) 虚拟国际象棋64",virtual chess usa enfres lodgenet 虚拟国际象棋,5,0.9880073937990785
Virtual Pool 64 (USA) (LodgeNet),虚拟台球64,Virtual Pool 64 (USA) (LodgeNet) 虚拟台球64,virtual pool usa lodgenet 虚拟台球,5,0.9852365592327884
Virtual Pool 64 (Europe),虚拟台球64,Virtual Pool 64 (Europe) 虚拟台球64,virtual pool europe 虚拟台球,1,0.9912973381387452
Virtual Pool 64 (USA),虚拟台球64,Virtual Pool 64 (USA) 虚拟台球64,virtual pool usa 虚拟台球,5,0.9926182327660132
Virtual Pro Wrestling 2 - Oudou Keishou (Japan),虚拟职业摔角2-王道继承,Virtual Pro Wrestling 2 - Oudou Keishou (Japan) 虚拟职业摔角2-王道继承,virtual pro wrestling oudou keishou japan 虚拟职业摔角王道继承,7,0.9882303504383013
Virtual Pro Wrestling 64 (Japan),虚拟职业摔角64,Virtual Pro Wrestling 64 (Japan) 虚拟职业摔角64,virtual pro wrestling japan 虚拟职业摔角,7,0.9833659671154119
Waialae Country Club - True Golf Classics (Europe),维艾勒伊乡村俱乐部-真正的高尔夫经典,Waialae Country Club - True Golf Classics (Europe) 维艾勒伊乡村俱乐部-真正的高尔夫经典,waialae country club true golf classics europe 维艾勒伊乡村俱乐部真正的高尔夫经典,1,0.9970645026944307
Waialae Country Club - True Golf Classics (Europe) (Rev 1),维艾勒伊乡村俱乐部-真正的高尔夫经典,Waialae Country Club - True Golf Classics (Europe) (Rev 1) 维艾勒伊乡村俱乐部-真正的高尔夫经典,waialae country club true golf classics europe rev 维艾勒伊乡村俱乐部真正的高尔夫经典,9,0.9845800293367125
Waialae Country Club - True Golf Classics (USA),维艾勒伊乡村俱乐部-真正的高尔夫经典,Waialae Country Club - True Golf Classics (USA) 维艾勒伊乡村俱乐部-真正的高尔夫经典,waialae country club true golf classics usa 维艾勒伊乡村俱乐部真正的高尔夫经典,5,0.99827832018857
Waialae Country Club - True Golf Classics (USA) (Rev 1),维艾勒伊乡村俱乐部-真正的高尔夫经典,Waialae Country Club - True Golf Classics (USA) (Rev 1) 维艾勒伊乡村俱乐部-真正的高尔夫经典,waialae country club true golf classics usa rev 维艾勒伊乡村俱乐部真正的高尔夫经典,9,0.9645641766890669
War Gods (Europe),斗神传说,War Gods (Europe) 斗神传说,war gods europe 斗神传说,1,0.9923051696431695
War Gods (USA),斗神传说,War Gods (USA) 斗神传说,war gods usa 斗神传说,5,0.9955479794696649
"Wave Race 64 - Kawasaki Jet Ski (Europe) (En,De)",水上摩托车64,"Wave Race 64 - Kawasaki Jet Ski (Europe) (En,De) 水上摩托车64",wave race kawasaki jet ski europe ende 水上摩托车,1,0.9948073390740014
Wave Race 64 - Kawasaki Jet Ski (Japan),水上摩托车64,Wave Race 64 - Kawasaki Jet Ski (Japan) 水上摩托车64,wave race kawasaki jet ski japan 水上摩托车,7,0.9911777495263385
Wave Race 64 - Kawasaki Jet Ski (Japan) (Rev 2) (Shindou Edition),水上摩托车64,Wave Race 64 - Kawasaki Jet Ski (Japan) (Rev 2) (Shindou Edition) 水上摩托车64,wave race kawasaki jet ski japan rev shindou edition 水上摩托车,9,0.971870432899351
Wave Race 64 - Kawasaki Jet Ski (USA),水上摩托车64,Wave Race 64 - Kawasaki Jet Ski (USA) 水上摩托车64,wave race kawasaki jet ski usa 水上摩托车,5,0.9953801355766787
Wave Race 64 - Kawasaki Jet Ski (USA) (Rev 1),水上摩托车64,Wave Race 64 - Kawasaki Jet Ski (USA) (Rev 1) 水上摩托车64,wave race kawasaki jet ski usa rev 水上摩托车,9,0.9586194853853442
Wave Race 64 - Kawasaki Jet Ski (Japan) (Rev 1),水上摩托车64,Wave Race 64 - Kawasaki Jet Ski (Japan) (Rev 1) 水上摩托车64,wave race kawasaki jet ski japan rev 水上摩托车,9,0.9685844268432329
Wave Race 64 - Kawasaki Jet Ski (USA) (LodgeNet),水上摩托车64,Wave Race 64 - Kawasaki Jet Ski (USA) (LodgeNet) 水上摩托车64,wave race kawasaki jet ski usa lodgenet 水上摩托车,5,0.9892596825668257
"Wayne Gretzky's 3D Hockey (Europe) (En,Fr,De,Es)",韦恩格列斯基3D冰球,"Wayne Gretzky's 3D Hockey (Europe) (En,Fr,De,Es) 韦恩格列斯基3D冰球",wayne gretzkys hockey europe enfrdees 韦恩格列斯基d冰球,1,0.9833446410561868
Wayne Gretzky's 3D Hockey (Japan),韦恩格列斯基3D冰球,Wayne Gretzky's 3D Hockey (Japan) 韦恩格列斯基3D冰球,wayne gretzkys hockey japan 韦恩格列斯基d冰球,7,0.9876894634184242
Wayne Gretzky's 3D Hockey (USA),韦恩格列斯基3D冰球,Wayne Gretzky's 3D Hockey (USA) 韦恩格列斯基3D冰球,wayne gretzkys hockey usa 韦恩格列斯基d冰球,5,0.9931492681325924
Wayne Gretzky's 3D Hockey (USA) (Rev 1),韦恩格列斯基3D冰球,Wayne Gretzky's 3D Hockey (USA) (Rev 1) 韦恩格列斯基3D冰球,wayne gretzkys hockey usa rev 韦恩格列斯基d冰球,9,0.9702796045312713
"Wayne Gretzky's 3D Hockey '98 (Europe) (En,Fr,De,Es)",韦恩格列斯基3D冰球'98,"Wayne Gretzky's 3D Hockey '98 (Europe) (En,Fr,De,Es) 韦恩格列斯基3D冰球'98",wayne gretzkys hockey europe enfrdees 韦恩格列斯基d冰球,1,0.9833446410561868
Wayne Gretzky's 3D Hockey '98 (USA),韦恩格列斯基3D冰球'98,Wayne Gretzky's 3D Hockey '98 (USA) 韦恩格列斯基3D冰球'98,wayne gretzkys hockey usa 韦恩格列斯基d冰球,5,0.9931492681325924
WCW Backstage Assault (USA),世界冠军摔角-后台摔角,WCW Backstage Assault (USA) 世界冠军摔角-后台摔角,wcw backstage assault usa 世界冠军摔角后台摔角,5,0.9955422352974229
WCW Mayhem (Europe),世界冠军摔角-故意伤害,WCW Mayhem (Europe) 世界冠军摔角-故意伤害,wcw mayhem europe 世界冠军摔角故意伤害,1,0.9926677767853384
WCW Mayhem (USA),世界冠军摔角-故意伤害,WCW Mayhem (USA) 世界冠军摔角-故意伤害,wcw mayhem usa 世界冠军摔角故意伤害,5,0.995228961163284
WCW Nitro (USA),世界冠军摔角-火爆摔角,WCW Nitro (USA) 世界冠军摔角-火爆摔角,wcw nitro usa 世界冠军摔角火爆摔角,5,0.9955204991964046
WCW vs. nWo - World Tour (Europe),世界冠军摔角vs.世界新秩序-世界巡回赛,WCW vs. nWo - World Tour (Europe) 世界冠军摔角vs.世界新秩序-世界巡回赛,wcw vs nwo world tour europe 世界冠军摔角vs世界新秩序世界巡回赛,4,0.9600720784760377
WCW vs. nWo - World Tour (USA),世界冠军摔角vs.世界新秩序-世界巡回赛,WCW vs. nWo - World Tour (USA) 世界冠军摔角vs.世界新秩序-世界巡回赛,wcw vs nwo world tour usa 世界冠军摔角vs世界新秩序世界巡回赛,4,0.9628767032437705
WCW vs. nWo - World Tour (USA) (Rev 1),世界冠军摔角vs.世界新秩序-世界巡回赛,WCW vs. nWo - World Tour (USA) (Rev 1) 世界冠军摔角vs.世界新秩序-世界巡回赛,wcw vs nwo world tour usa rev 世界冠军摔角vs世界新秩序世界巡回赛,4,0.9632214226752107
WCW-nWo Revenge (Europe),世界冠军摔角vs.世界新秩序-复仇,WCW-nWo Revenge (Europe) 世界冠军摔角vs.世界新秩序-复仇,wcwnwo revenge europe 世界冠军摔角vs世界新秩序复仇,1,0.9930242063504283
WCW-nWo Revenge (USA),世界冠军摔角vs.世界新秩序-复仇,WCW-nWo Revenge (USA) 世界冠军摔角vs.世界新秩序-复仇,wcwnwo revenge usa 世界冠军摔角vs世界新秩序复仇,5,0.9959635121573878
"Wetrix (Europe) (En,Fr,De,Es,It,Nl)",水滴对对碰,"Wetrix (Europe) (En,Fr,De,Es,It,Nl) 水滴对对碰",wetrix europe enfrdeesitnl 水滴对对碰,1,0.980672538307472
Wetrix (Japan),水滴对对碰,Wetrix (Japan) 水滴对对碰,wetrix japan 水滴对对碰,7,0.9840694981944696
"Wetrix (USA) (En,Fr,De,Es,It,Nl)",水滴对对碰,"Wetrix (USA) (En,Fr,De,Es,It,Nl) 水滴对对碰",wetrix usa enfrdeesitnl 水滴对对碰,5,0.9954643905220403
Whack 'n' Roll (USA) (v0.8.2) (Beta) (1998-02-05),,Whack 'n' Roll (USA) (v0.8.2) (Beta) (1998-02-05) ,whack n roll usa v beta,5,0.9835658688742929
Wheel of Fortune (USA),幸运轮盘,Wheel of Fortune (USA) 幸运轮盘,wheel fortune usa 幸运轮盘,5,0.9963150150873785
Wide-Boy64 AGB (World) (v0.00b) (Beta),,Wide-Boy64 AGB (World) (v0.00b) (Beta) ,wideboy agb world vb beta,4,0.9715573601628138
Wide-Boy64 AGB (World) (v0.02c),,Wide-Boy64 AGB (World) (v0.02c) ,wideboy agb world vc,4,0.9623538332114228
Wide-Boy64 AGB (World) (v0.04c),,Wide-Boy64 AGB (World) (v0.04c) ,wideboy agb world vc,4,0.9623538332114228
Wide-Boy64 CGB (World) (v1.02),,Wide-Boy64 CGB (World) (v1.02) ,wideboy cgb world v,4,0.9737373528222418
Wild Choppers (Japan),狂野直升机,Wild Choppers (Japan) 狂野直升机,wild choppers japan 狂野直升机,7,0.9889113811174057
Wildwaters (USA) (1999-06-15) (Proto),皮划艇漂流,Wildwaters (USA) (1999-06-15) (Proto) 皮划艇漂流,wildwaters usa proto 皮划艇漂流,5,0.9867497967802004
WinBack (Japan),不可能的任务,WinBack (Japan) 不可能的任务,winback japan 不可能的任务,7,0.9835430685523987
WinBack (Japan) (Rev 1),不可能的任务,WinBack (Japan) (Rev 1) 不可能的任务,winback japan rev 不可能的任务,9,0.9724240867077989
WinBack - Covert Operations (USA),不可能的任务-秘密行动,WinBack - Covert Operations (USA) 不可能的任务-秘密行动,winback covert operations usa 不可能的任务秘密行动,5,0.9974417422074252
Wipeout 64 (Europe),反重力赛车64,Wipeout 64 (Europe) 反重力赛车64,wipeout europe 反重力赛车,1,0.9861778337373794
Wipeout 64 (USA),反重力赛车64,Wipeout 64 (USA) 反重力赛车64,wipeout usa 反重力赛车,5,0.9936879700692769
Wipeout 64 (Europe) (Beta),反重力赛车64,Wipeout 64 (Europe) (Beta) 反重力赛车64,wipeout europe beta 反重力赛车,1,0.9812222673469994
Wonder Project J2 - Koruro no Mori no Jozet (Japan),神奇计划J2-科鲁罗之森的朱赛特,Wonder Project J2 - Koruro no Mori no Jozet (Japan) 神奇计划J2-科鲁罗之森的朱赛特,wonder project j koruro mori jozet japan 神奇计划j科鲁罗之森的朱赛特,7,0.9938061806713786
"World Cup 98 (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)",世界杯'98,"World Cup 98 (Europe) (En,Fr,De,Es,It,Nl,Sv,Da) 世界杯'98",world cup europe enfrdeesitnlsvda 世界杯,4,0.9563576698020962
"World Cup 98 (USA) (En,Fr,De,Es,It,Nl,Sv,Da)",世界杯'98,"World Cup 98 (USA) (En,Fr,De,Es,It,Nl,Sv,Da) 世界杯'98",world cup usa enfrdeesitnlsvda 世界杯,4,0.9611365335174727
"World Driver Championship (Europe) (En,Fr,De,Es,It)",世界赛车锦标赛,"World Driver Championship (Europe) (En,Fr,De,Es,It) 世界赛车锦标赛",world driver championship europe enfrdeesit 世界赛车锦标赛,4,0.9323493843994103
World Driver Championship (USA),世界赛车锦标赛,World Driver Championship (USA) 世界赛车锦标赛,world driver championship usa 世界赛车锦标赛,4,0.976965521566125
"Worms Armageddon (Europe) (En,Fr,De,Es,It,Nl)",百战天虫-末日浩劫,"Worms Armageddon (Europe) (En,Fr,De,Es,It,Nl) 百战天虫-末日浩劫",worms armageddon europe enfrdeesitnl 百战天虫末日浩劫,1,0.9848746197993828
"Worms Armageddon (USA) (En,Fr,Es)",百战天虫-末日浩劫,"Worms Armageddon (USA) (En,Fr,Es) 百战天虫-末日浩劫",worms armageddon usa enfres 百战天虫末日浩劫,5,0.991789780555012
"Worms Armageddon (USA) (En,Fr,Es) (Limited Run Games)",百战天虫-末日浩劫,"Worms Armageddon (USA) (En,Fr,Es) (Limited Run Games) 百战天虫-末日浩劫",worms armageddon usa enfres limited run games 百战天虫末日浩劫,5,0.9923515434407142
WWF Attitude (Europe),世界摔角联盟-恶劣态度,WWF Attitude (Europe) 世界摔角联盟-恶劣态度,wwf attitude europe 世界摔角联盟恶劣态度,1,0.9908286145531742
WWF Attitude (Germany),世界摔角联盟-恶劣态度,WWF Attitude (Germany) 世界摔角联盟-恶劣态度,wwf attitude germany 世界摔角联盟恶劣态度,5,0.9991945703474057
WWF Attitude (USA),世界摔角联盟-恶劣态度,WWF Attitude (USA) 世界摔角联盟-恶劣态度,wwf attitude usa 世界摔角联盟恶劣态度,5,0.992425964804952
WWF No Mercy (Europe),世界摔角联盟-不可饶恕,WWF No Mercy (Europe) 世界摔角联盟-不可饶恕,wwf mercy europe 世界摔角联盟不可饶恕,1,0.9894667976290272
WWF No Mercy (Europe) (Rev 1),世界摔角联盟-不可饶恕,WWF No Mercy (Europe) (Rev 1) 世界摔角联盟-不可饶恕,wwf mercy europe rev 世界摔角联盟不可饶恕,9,0.9835792109114982
WWF No Mercy (USA),世界摔角联盟-不可饶恕,WWF No Mercy (USA) 世界摔角联盟-不可饶恕,wwf mercy usa 世界摔角联盟不可饶恕,5,0.987133199312793
WWF No Mercy (USA) (Rev 1),世界摔角联盟-不可饶恕,WWF No Mercy (USA) (Rev 1) 世界摔角联盟-不可饶恕,wwf mercy usa rev 世界摔角联盟不可饶恕,9,0.9506085993894111
WWF No Mercy (USA) (Beta) (2000-09-11),世界摔角联盟-不可饶恕,WWF No Mercy (USA) (Beta) (2000-09-11) 世界摔角联盟-不可饶恕,wwf mercy usa beta 世界摔角联盟不可饶恕,5,0.9760098787763741
WWF No Mercy (USA) (Beta) (2000-06-xx),世界摔角联盟-不可饶恕,WWF No Mercy (USA) (Beta) (2000-06-xx) 世界摔角联盟-不可饶恕,wwf mercy usa beta xx 世界摔角联盟不可饶恕,5,0.978598617759103
WWF No Mercy (USA) (Beta) (2000-07-19),世界摔角联盟-不可饶恕,WWF No Mercy (USA) (Beta) (2000-07-19) 世界摔角联盟-不可饶恕,wwf mercy usa beta 世界摔角联盟不可饶恕,5,0.9760098787763741
WWF No Mercy (USA) (Beta) (2000-08-xx),世界摔角联盟-不可饶恕,WWF No Mercy (USA) (Beta) (2000-08-xx) 世界摔角联盟-不可饶恕,wwf mercy usa beta xx 世界摔角联盟不可饶恕,5,0.978598617759103
WWF War Zone (Europe),世界摔角联盟-战区,WWF War Zone (Europe) 世界摔角联盟-战区,wwf war zone europe 世界摔角联盟战区,1,0.9913422900084911
WWF War Zone (USA),世界摔角联盟-战区,WWF War Zone (USA) 世界摔角联盟-战区,wwf war zone usa 世界摔角联盟战区,5,0.9922685087427026
WWF WrestleMania 2000 (Europe),世界摔角联盟-摔角狂热2000,WWF WrestleMania 2000 (Europe) 世界摔角联盟-摔角狂热2000,wwf wrestlemania europe 世界摔角联盟摔角狂热,1,0.9908286145531742
WWF WrestleMania 2000 (Japan),世界摔角联盟-摔角狂热2000,WWF WrestleMania 2000 (Japan) 世界摔角联盟-摔角狂热2000,wwf wrestlemania japan 世界摔角联盟摔角狂热,7,0.9873842438178797
WWF WrestleMania 2000 (USA),世界摔角联盟-摔角狂热2000,WWF WrestleMania 2000 (USA) 世界摔角联盟-摔角狂热2000,wwf wrestlemania usa 世界摔角联盟摔角狂热,5,0.9935449513652259
X'treme Roller (USA) (Proto),,X'treme Roller (USA) (Proto) ,xtreme roller usa proto,5,0.9867497967802004
Xena - Warrior Princess - The Talisman of Fate (Europe),战士公主西娜-命运的护身符,Xena - Warrior Princess - The Talisman of Fate (Europe) 战士公主西娜-命运的护身符,xena warrior princess talisman fate europe 战士公主西娜命运的护身符,1,0.997741421665788
Xena - Warrior Princess - The Talisman of Fate (USA),战士公主西娜-命运的护身符,Xena - Warrior Princess - The Talisman of Fate (USA) 战士公主西娜-命运的护身符,xena warrior princess talisman fate usa 战士公主西娜命运的护身符,5,0.9987297878055895
Xplorer 64 (Germany) (v1.067) (Unl),Xplorer64,Xplorer 64 (Germany) (v1.067) (Unl) Xplorer64,xplorer germany v unl xplorer,5,1.001958167147795
Yakouchuu II - Satsujin Kouro (Japan),夜光虫2-杀人航路,Yakouchuu II - Satsujin Kouro (Japan) 夜光虫2-杀人航路,yakouchuu ii satsujin kouro japan 夜光虫杀人航路,7,0.9931403351005864
Yoshi Story (Japan),耀西的故事,Yoshi Story (Japan) 耀西的故事,yoshi story japan 耀西的故事,7,0.9863719830419104
"Yoshi's Story (Europe) (En,Fr,De)",耀西的故事,"Yoshi's Story (Europe) (En,Fr,De) 耀西的故事",yoshis story europe enfrde 耀西的故事,1,0.9738230636467963
"Yoshi's Story (USA) (En,Ja)",耀西的故事,"Yoshi's Story (USA) (En,Ja) 耀西的故事",yoshis story usa enja 耀西的故事,5,0.9936432750863509
"Yoshi's Story (USA) (En,Ja) (LodgeNet)",耀西的故事,"Yoshi's Story (USA) (En,Ja) (LodgeNet) 耀西的故事",yoshis story usa enja lodgenet 耀西的故事,5,0.990608133086101
Yuke Yuke!! Trouble Makers (Japan),麻烦制造者,Yuke Yuke!! Trouble Makers (Japan) 麻烦制造者,yuke yuke trouble makers japan 麻烦制造者,7,0.9934254838277998
Zelda no Densetsu - Mujura no Kamen (Japan),塞尔达传说-马祖拉的假面,Zelda no Densetsu - Mujura no Kamen (Japan) 塞尔达传说-马祖拉的假面,zelda densetsu mujura kamen japan 塞尔达传说马祖拉的假面,3,0.9730996526814686
Zelda no Densetsu - Mujura no Kamen (Japan) (Rev 1),塞尔达传说-马祖拉的假面,Zelda no Densetsu - Mujura no Kamen (Japan) (Rev 1) 塞尔达传说-马祖拉的假面,zelda densetsu mujura kamen japan rev 塞尔达传说马祖拉的假面,3,0.962970655595935
Zelda no Densetsu - Mujura no Kamen (Japan) (GameCube),塞尔达传说-马祖拉的假面,Zelda no Densetsu - Mujura no Kamen (Japan) (GameCube) 塞尔达传说-马祖拉的假面,zelda densetsu mujura kamen japan gamecube 塞尔达传说马祖拉的假面,3,0.944014867803076
Zelda no Densetsu - Toki no Ocarina (Japan),塞尔达传说-时之笛,Zelda no Densetsu - Toki no Ocarina (Japan) 塞尔达传说-时之笛,zelda densetsu toki ocarina japan 塞尔达传说时之笛,3,0.8950726014693454
Zelda no Densetsu - Toki no Ocarina (Japan) (Rev 1),塞尔达传说-时之笛,Zelda no Densetsu - Toki no Ocarina (Japan) (Rev 1) 塞尔达传说-时之笛,zelda densetsu toki ocarina japan rev 塞尔达传说时之笛,3,0.8729147085402945
Zelda no Densetsu - Toki no Ocarina (Japan) (Rev 2),塞尔达传说-时之笛,Zelda no Densetsu - Toki no Ocarina (Japan) (Rev 2) 塞尔达传说-时之笛,zelda densetsu toki ocarina japan rev 塞尔达传说时之笛,3,0.8729147085402945
"Zelda no Densetsu - Toki no Ocarina (Japan) (GameCube, Zelda Collection)",塞尔达传说-时之笛,"Zelda no Densetsu - Toki no Ocarina (Japan) (GameCube, Zelda Collection) 塞尔达传说-时之笛",zelda densetsu toki ocarina japan gamecube zelda collection 塞尔达传说时之笛,3,0.8901646582874797
Zelda no Densetsu - Toki no Ocarina GC (Japan) (GameCube),塞尔达传说-时之笛,Zelda no Densetsu - Toki no Ocarina GC (Japan) (GameCube) 塞尔达传说-时之笛,zelda densetsu toki ocarina gc japan gamecube 塞尔达传说时之笛,3,0.8968856729369841
Zelda no Densetsu - Toki no Ocarina GC Ura (Japan) (GameCube),塞尔达传说-时之笛-里,Zelda no Densetsu - Toki no Ocarina GC Ura (Japan) (GameCube) 塞尔达传说-时之笛-里,zelda densetsu toki ocarina gc ura japan gamecube 塞尔达传说时之笛里,3,0.9436285516033637
Zool - Majuu Tsukai Densetsu (Japan),魔兽使传说,Zool - Majuu Tsukai Densetsu (Japan) 魔兽使传说,zool majuu tsukai densetsu japan 魔兽使传说,7,0.9920979662363517
